id,observed_on_string,observed_on,time_observed_at,time_zone,quality_grade,license,num_identification_agreements,captive_cultivated,place_guess,latitude,longitude,positional_accuracy,private_place_guess,private_latitude,private_longitude,public_positional_accuracy,geoprivacy,taxon_geoprivacy,coordinates_obscured,positioning_method,positioning_device,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id
78278850,2021-05-10 17:56:04,2021-05-10,2021-05-10 21:56:04 UTC,Eastern Time (US & Canada),needs_id,,3,false,Willington,41.8811099621,-72.260065712,9363,,,,9363,,,false,gps,gps,Esculenta Clade,Morchella,Esculenta Clade,Fungi,1062674
78279141,2021-05-09 14:44:50,2021-05-09,2021-05-09 21:44:50 UTC,Pacific Time (US & Canada),needs_id,CC-BY-NC,1,false,"Humboldt County, Six Rivers National Forest, US-CA, US",41.10629554,-123.53707696,11,,,,11,,,false,,,true morels,Morchella,true morels,Fungi,56830
78279250,Sun May 09 2021 12:46:26 GMT-0400 (EDT),2021-05-09,2021-05-09 16:46:26 UTC,Eastern Time (US & Canada),needs_id,CC-BY-NC,3,false,"W 261st St, New York, NY, US",40.9092633333,-73.8980166667,1414,,,,1414,,,false,,,Esculenta Clade,Morchella,Esculenta Clade,Fungi,1062674
78282834,Mon May 10 2021 16:08:45 GMT-0400 (EDT),2021-05-10,2021-05-10 20:08:45 UTC,Eastern Time (US & Canada),research,CC-BY-NC,1,false,"US-68 S, Springfield, OH, US",39.9345826794,-83.8505072204,1450,,,,1450,,,false,,,white morel,Morchella americana,white morel,Fungi,462132
78282905,2021/05/08 6:34 PM EDT,2021-05-08,2021-05-08 22:34:00 UTC,Eastern Time (US & Canada),research,CC-BY-NC,1,false,"Pennsylvania, US",40.887766248,-79.8239256644,,,,,27877,obscured,,true,,,Mes-2,Morchella diminutiva,Mes-2,Fungi,127217
78284334,Mon May 10 2021 17:32:15 GMT-0500 (CDT),2021-05-10,2021-05-10 17:32:15 UTC,UTC,needs_id,,3,false,"St. Francis, WI, US",42.9795266017,-87.8719877966,189,,,,189,,,false,,,true morels,Morchella,true morels,Fungi,56830
78285383,Mon May 10 2021 17:45:22 GMT-0400 (EDT),2021-05-10,2021-05-10 21:45:22 UTC,Eastern Time (US & Canada),needs_id,CC-BY-NC,0,false,"Murphys Point Provincial Park, Perth, ON, CA",44.7817383333,-76.2288666667,48,,,,48,,,false,,,"",Morchella,true morels,Fungi,56830
78285541,Mon May 10 2021 17:03:30 GMT-0400 (EDT),2021-05-10,2021-05-10 21:03:30 UTC,Eastern Time (US & Canada),needs_id,,0,false,"Ridge Dr, Chappaqua, NY, US",41.16561383,-73.772475,10,,,,10,,,false,,,,Morchella,true morels,Fungi,56830
78285703,2021-05-10 18:44:50,2021-05-10,2021-05-10 22:44:50 UTC,Eastern Time (US & Canada),research,CC0,1,false,"New York, US",42.5483449491,-76.5858653608,,,,,27630,obscured,,true,,,Half-free Morel,Morchella punctipes,Half-free Morel,Fungi,133684
78287211,Sun May 09 2021 08:58:40 GMT-0500 (CDT),2021-05-09,2021-05-09 08:58:40 UTC,UTC,needs_id,,0,false,"Odd Fellows Park, Northfield, MN, US",44.4560049288,-93.1750580483,5,,,,5,,,false,,,"",Morchella,true morels,Fungi,56830
78288376,2021/05/09 7:27 PM EDT,2021-05-09,2021-05-09 23:27:00 UTC,Eastern Time (US & Canada),research,CC-BY-NC,3,false,"Quaker Rd, Scottsville, NY 14546, USA",43.0061256,-77.8013291,607,,,,607,,,false,,,Half-free Morel,Morchella punctipes,Half-free Morel,Fungi,133684
78291276,2021-05-02 15:41:15,2021-05-02,2021-05-02 20:41:15 UTC,Central Time (US & Canada),research,CC0,1,false,"Rochester, MN 55901, USA",44.039872,-92.471338,,,,,,,,false,,,white morel,Morchella americana,white morel,Fungi,462132
78292240,Mon May 10 2021 20:00:28 GMT-0400 (EDT),2021-05-10,2021-05-11 00:00:28 UTC,Eastern Time (US & Canada),needs_id,,0,false,"Shore Rd, Sussex, NJ, US",41.1655755359,-74.6415446383,65,,,,65,,,false,,,"",Morchella,true morels,Fungi,56830
78292335,2021-05-10 19:19:39,2021-05-10,2021-05-10 23:19:39 UTC,Eastern Time (US & Canada),research,CC0,1,false,"New York, US",42.4472563783,-76.5776591744,,,,,27630,obscured,,true,gps,gps,Half-free Morel,Morchella punctipes,Half-free Morel,Fungi,133684
78295210,2021/05/07 11:21 AM CDT,2021-05-07,2021-05-07 16:21:00 UTC,Central Time (US & Canada),needs_id,CC-BY-NC,1,false,"Illinois, US",42.2810402376,-90.3919581711,8,,,,27661,obscured,,true,,,true morels,Morchella,true morels,Fungi,56830
78295258,2021-05-10 18:24:35,2021-05-10,2021-05-11 04:24:35 UTC,Hawaii,needs_id,CC-BY-NC,0,false,United States,44.4141437022,-103.8999624391,4,,,,27317,obscured,,true,gps,gps,black morel,Morchella angusticeps,black morel,Fungi,133686
78295274,Mon May 10 2021 20:24:27 GMT-0400 (EDT),2021-05-10,2021-05-11 00:24:27 UTC,Eastern Time (US & Canada),needs_id,CC-BY-NC,0,false,"Cloyne, ON, CA",44.8602828961,-77.0918273793,165,,,,165,,,false,,,white morel,Morchella americana,white morel,Fungi,462132
78295392,2021/05/10 3:24 AM EDT,2021-05-10,2021-05-10 07:24:00 UTC,Eastern Time (US & Canada),needs_id,CC-BY-NC,0,false,"Oro-Medonte, ON, Canada",44.5620514,-79.5920352,30887,,,,30887,,,false,,,White Morel,Morchella americana,white morel,Fungi,462132
78297413,Mon May 10 2021 17:32:38 GMT-0500 (CDT),2021-05-10,2021-05-10 17:32:38 UTC,UTC,needs_id,,3,false,"S Lake Dr, St. Francis, WI, US",42.9798366667,-87.86953,30,,,,30,,,false,,,Esculenta Clade,Morchella,Esculenta Clade,Fungi,1062674
78297933,2021-05-10 16:33:09,2021-05-10,2021-05-10 20:33:09 UTC,Eastern Time (US & Canada),needs_id,CC-BY-NC,0,false,"Ottawa, ON K4C 0A1, Canada",45.5137825997,-75.4464581,,,,,,,,false,gps,gps,true morels,Morchella,true morels,Fungi,56830
78298373,2021-05-10 13:39:30,2021-05-10,2021-05-10 17:39:30 UTC,Eastern Time (US & Canada),needs_id,,1,false,"Fonthill, ON L0S 1E0, Canada",43.0854198116,-79.2823021486,185,,,,185,,,false,gps,gps,Esculenta Clade,Morchella,Esculenta Clade,Fungi,1062674
78299521,Mon May 10 2021 15:52:59 GMT-0400 (EDT),2021-05-10,2021-05-10 19:52:59 UTC,Eastern Time (US & Canada),research,CC-BY-NC,1,false,"Grandview Ln, Westport, ON, CA",44.6714083333,-76.3642716667,5,,,,5,,,false,,,white morel,Morchella americana,white morel,Fungi,462132
78302224,2021-05-10 16:05:05,2021-05-10,2021-05-10 23:05:05 UTC,Pacific Time (US & Canada),research,CC-BY-NC,1,false,"Harstine Island, Mason County, Washington",47.28241,-122.910618,11,,,,11,,,false,,,Landscaping Black Morel,Morchella importuna,Landscaping Black Morel,Fungi,487375
78305829,2021-05-10 21:27:44,2021-05-10,2021-05-11 02:27:44 UTC,Central Time (US & Canada),needs_id,,0,false,"Weston, WI, USA",44.90289726,-89.57125146,11,,,,11,,,false,,,white morel,Morchella americana,white morel,Fungi,462132
78309046,2021-05-10 16:56:35,2021-05-10,2021-05-10 21:56:35 UTC,Central Time (US & Canada),research,CC-BY-NC,1,false,"Woodbury, MN 55125, USA",44.9276805556,-92.9389583333,,,,,,,,false,gps,gps,Half-free Morel,Morchella punctipes,Half-free Morel,Fungi,133684
78309951,2021-05-08 19:15:19,2021-05-08,2021-05-08 23:15:19 UTC,Eastern Time (US & Canada),research,CC0,1,false,"West Friendship, MD, USA",39.3593609105,-76.9748493657,193,,,,193,,,false,gps,gps,white morel,Morchella americana,white morel,Fungi,462132
78313460,2021-05-07 09:37:58,2021-05-07,2021-05-07 14:37:58 UTC,Central Time (US & Canada),research,CC0,1,false,"Christian Brothers Residence, Winona, MN 55987, USA",44.0445998,-91.6905186997,,,,,,,,false,gps,gps,Half-free Morel,Morchella punctipes,Half-free Morel,Fungi,133684
78318664,2021-05-10 19:02:14,2021-05-10,2021-05-10 19:02:14 UTC,UTC,needs_id,CC-BY-NC,1,false,Pennsylvania Furnace,40.705895317,-78.0036156625,1649,,,,1649,,,false,gps,gps,true morels,Morchella,true morels,Fungi,56830
78318767,2021-05-10 19:05:30,2021-05-10,2021-05-10 23:05:30 UTC,UTC,research,CC-BY-NC,1,false,Pennsylvania Furnace,40.705895317,-78.0036156625,1644,,,,1644,,,false,gps,gps,Half-free Morel,Morchella punctipes,Half-free Morel,Fungi,133684
78325286,Mon May 10 2021 16:55:25 GMT-0400 (EDT),2021-05-10,2021-05-10 20:55:25 UTC,Eastern Time (US & Canada),needs_id,CC-BY-NC,0,false,"Spruce St, Acton, MA, US",42.4781850091,-71.4733193062,268,,,,268,,,false,,,"",Morchella,true morels,Fungi,56830
78331151,2021-05-10 17:48:12,2021-05-10,2021-05-10 21:48:12 UTC,Eastern Time (US & Canada),needs_id,CC-BY-NC,0,false,"Stormont, Dundas and Glengarry, CA-ON, CA",45.0369444444,-75.1769444444,,,,,,,,false,gps,gps,true morels,Morchella,true morels,Fungi,56830
78331213,Thu May 06 2021 19:05:32 GMT-0400 (EDT),2021-05-06,2021-05-06 23:05:32 UTC,Eastern Time (US & Canada),needs_id,CC-BY-NC,1,false,"Moon Park, Coraopolis, PA, US",40.4897610194,-80.1812580292,1884,,,,1884,,,false,,,white morel,Morchella americana,white morel,Fungi,462132
78334741,2021-05-11 06:54:16,2021-05-11,2021-05-11 11:54:16 UTC,Central Time (US & Canada),needs_id,CC-BY-NC,0,false,"Hegewisch, Chicago, IL, USA",41.64826821,-87.56813799,7,,,,7,,,false,,,white morel,Morchella americana,white morel,Fungi,462132
78335607,2021-05-11 07:08:41,2021-05-11,2021-05-11 12:08:41 UTC,Central Time (US & Canada),needs_id,CC-BY-NC,3,false,"Hegewisch, Chicago, IL, USA",41.64849139,-87.56817004,5,,,,5,,,false,,,Esculenta Clade,Morchella,Esculenta Clade,Fungi,1062674
78337546,2021-05-11 08:39:07,2021-05-11,2021-05-11 12:39:07 UTC,Eastern Time (US & Canada),needs_id,CC-BY-NC,0,false,"Kingsville, ON N9Y 2R6, Canada",42.03249248,-82.70377561,6,,,,6,,,false,,,,Morchella,true morels,Fungi,56830
78337977,Tue May 11 2021 08:45:36 GMT-0400 (EDT),2021-05-11,2021-05-11 12:45:36 UTC,Eastern Time (US & Canada),needs_id,CC-BY-NC,0,false,"Earl Bales Park, Toronto, ON, CA",43.748880917,-79.436336809,25,,,,25,,,false,,,"",Morchella,true morels,Fungi,56830
78341628,2021-05-11 9:30:43 AM EDT,2021-05-11,2021-05-11 13:30:43 UTC,Eastern Time (US & Canada),needs_id,CC-BY-NC,0,false,"46 Clove Rd, Montague, NJ 07827, USA",41.3360284,-74.6929183,2799,,,,2799,,,false,,,true morels,Morchella,true morels,Fungi,56830
78341858,2021/05/09 1:04 PM EDT,2021-05-09,2021-05-09 17:04:00 UTC,Eastern Time (US & Canada),needs_id,CC-BY-NC,0,false,"Hamilton, ON, Canada",43.1999316667,-80.1003483333,,,,,,,,false,,,White Morel,Morchella americana,white morel,Fungi,462132
78341869,Sun May 02 2021 13:04:33 GMT-0500 (CDT),2021-05-02,2021-05-02 13:04:33 UTC,UTC,needs_id,,0,false,"Smithville, MO, US",39.3522400043,-94.5978561843,94,,,,94,,,false,,,"",Morchella,true morels,Fungi,56830
78343824,Tue May 11 2021 09:52:30 GMT -0400 (EDT),2021-05-11,2021-05-11 13:52:30 UTC,Eastern Time (US & Canada),needs_id,CC-BY-NC,0,false,Milan,41.3186645508,-82.5624389648,45,,,,45,,,false,,,,Morchella,true morels,Fungi,56830
78343926,Tue May 11 2021 09:53:20 GMT -0400 (EDT),2021-05-11,2021-05-11 13:53:20 UTC,Eastern Time (US & Canada),needs_id,CC-BY-NC,0,false,Milan,41.3186645508,-82.5624389648,45,,,,45,,,false,,,,Morchella,true morels,Fungi,56830
78344713,Tue May 11 2021 09:37:25 GMT-0400 (EDT),2021-05-11,2021-05-11 13:37:25 UTC,Eastern Time (US & Canada),needs_id,CC-BY-NC,0,false,"Mersea Rd 6, Leamington, ON, CA",42.0963931164,-82.576074931,65,,,,65,,,false,,,"",Morchella,true morels,Fungi,56830
78345281,Tue May 11 2021 10:09:07 GMT-0400 (EDT),2021-05-11,2021-05-11 14:09:07 UTC,Eastern Time (US & Canada),needs_id,,0,false,"King, Ann Arbor, MI, US",42.2984300802,-83.6617988685,7,,,,7,,,false,,,"",Morchella americana,white morel,Fungi,462132
78345379,Tue May 11 2021 10:04:00 GMT-0400 (EDT),2021-05-11,2021-05-11 14:04:00 UTC,Eastern Time (US & Canada),research,CC-BY-NC,1,false,"Vermont, US",43.459619338,-72.5111109447,65,,,,27474,obscured,,true,,,Half-free Morel,Morchella punctipes,Half-free Morel,Fungi,133684
78348024,2021-05-09 15:24:49,2021-05-09,2021-05-09 15:24:49 UTC,UTC,needs_id,,0,false,"Oregon, US",44.0004648664,-122.5607830319,2693,,,,27380,obscured,,true,,,Gray Morel,Morchella tomentosa,Gray Morel,Fungi,501698
78349789,Tue May 11 2021 10:54:34 GMT-0400 (EDT),2021-05-11,2021-05-11 14:54:34 UTC,Eastern Time (US & Canada),needs_id,,0,false,"CR-16, Mexico, NY, US",43.5085114575,-76.2501353486,65,,,,65,,,false,,,"",Morchella americana,white morel,Fungi,462132
78354618,2021-05-11 10:41:43,2021-05-11,2021-05-11 15:41:43 UTC,Central Time (US & Canada),needs_id,,1,false,"Homer Glen, IL, USA",41.5740483,-87.9657927,2200,,,,2200,,,false,,,true morels,Morchella,true morels,Fungi,56830
78356483,2021-05-11 12:00:24,2021-05-11,2021-05-11 12:00:24 UTC,UTC,needs_id,,2,false,"Carleton Place, ON K7C 4H1, Canada",45.141886,-76.13623212,9,,,,9,,,false,,,Esculenta Clade,Morchella,Esculenta Clade,Fungi,1062674
78356886,Sun Apr 25 2021 13:22:08 GMT-0400 (EDT),2021-04-25,2021-04-25 17:22:08 UTC,Eastern Time (US & Canada),research,CC-BY-NC,2,false,"Hickman Rd, Coraopolis, PA, US",40.4889297112,-80.1518191353,327,,,,327,,,false,,,Half-free Morel,Morchella punctipes,Half-free Morel,Fungi,133684
78362386,Mon May 10 2021 15:11:25 GMT-0500 (CDT),2021-05-10,2021-05-10 19:11:25 UTC,Eastern Time (US & Canada),needs_id,CC-BY-NC,1,false,"Wisconsin, US",43.1922258684,-90.2792613708,5,,,,27537,obscured,,true,,,true morels,Morchella americana,white morel,Fungi,462132
78364467,2021-05-11 1:02:39 PM EDT,2021-05-11,2021-05-11 17:02:39 UTC,Eastern Time (US & Canada),needs_id,CC-BY-NC,0,false,"13 Steenykill Rd, Montague, NJ 07827, USA",41.3315442,-74.6969983,87,,,,87,,,false,,,true morels,Morchella,true morels,Fungi,56830
78371399,2021-05-11 13:21:24,2021-05-11,2021-05-11 17:21:24 UTC,Eastern Time (US & Canada),needs_id,,0,false,Watertown,43.9747750486,-75.9107566997,5094,,,,5094,,,false,gps,gps,true morels,Morchella,true morels,Fungi,56830
78371987,2021-05-11 13:56:08,2021-05-11,2021-05-11 17:56:08 UTC,Eastern Time (US & Canada),needs_id,CC-BY-NC,3,false,"Georgia, VT, USA",44.7234361111,-73.1995444444,,,,,,,,false,gps,gps,Esculenta Clade,Morchella,Esculenta Clade,Fungi,1062674
78373615,2021-05-11 14:21:38,2021-05-11,2021-05-11 18:21:38 UTC,Eastern Time (US & Canada),research,CC0,2,false,"Berks County, US-PA, US",40.2716089167,-75.9501005833,,,,,,,,false,gps,gps,Mes-2,Morchella diminutiva,Mes-2,Fungi,127217
78374830,2021/05/10 9:19 AM EDT,2021-05-10,2021-05-10 13:19:00 UTC,Eastern Time (US & Canada),needs_id,,3,false,United States,43.4055242119,-73.4401683188,,,,,27474,obscured,,true,,"",Esculenta Clade,Morchella,Esculenta Clade,Fungi,1062674
78374835,2021/05/10 9:19 AM EDT,2021-05-10,2021-05-10 13:19:00 UTC,Eastern Time (US & Canada),needs_id,,2,false,United States,43.483210676,-73.592612792,,,,,27474,obscured,,true,,"",Esculenta Clade,Morchella,Esculenta Clade,Fungi,1062674
78374838,2021/05/10 9:19 AM EDT,2021-05-10,2021-05-10 13:19:00 UTC,Eastern Time (US & Canada),needs_id,,3,false,United States,43.5998335227,-73.4706573304,,,,,27474,obscured,,true,,"",Esculenta Clade,Morchella,Esculenta Clade,Fungi,1062674
78375916,2021/04/28 1:30 PM EDT,2021-04-28,2021-04-28 17:30:00 UTC,Eastern Time (US & Canada),research,CC-BY-NC-SA,1,false,"Washington, DC 20008, USA",38.9572184,-77.046505,5756,,,,5756,,,false,,,white morel,Morchella americana,white morel,Fungi,462132
78377381,2021/05/11 9:57 AM EDT,2021-05-11,2021-05-11 13:57:00 UTC,Eastern Time (US & Canada),research,CC-BY,1,false,"Northwest Akron, Akron, OH, USA",41.1301171377,-81.5396760584,172,,,,172,,,false,,,white morel,Morchella americana,white morel,Fungi,462132
78383276,Fri May 07 2021 13:49:19 GMT-0400 (EDT),2021-05-07,2021-05-07 17:49:19 UTC,Eastern Time (US & Canada),needs_id,,0,false,"Taughannock Blvd, Ithaca, NY, US",42.4726866667,-76.5311366667,13,,,,13,,,false,,,"",Morchella punctipes,Half-free Morel,Fungi,133684
78383515,Tue May 11 2021 14:48:49 GMT-0500 (CDT),2021-05-11,2021-05-11 14:48:49 UTC,UTC,needs_id,,0,false,"18 1/2 Ave SW, Rochester, MN, US",44.0198478615,-92.4913448655,5,,,,5,,,false,,,"",Morchella,true morels,Fungi,56830
78387185,Tue May 11 2021 16:22:57 GMT -0400 (EDT),2021-05-11,2021-05-11 20:22:57 UTC,Eastern Time (US & Canada),research,,1,false,Webster,43.2265472412,-77.4752426147,65,,,,65,,,false,,,white morel,Morchella americana,white morel,Fungi,462132
78391469,2021-05-11 11:26:38 AM EDT,2021-05-11,2021-05-11 15:26:38 UTC,Eastern Time (US & Canada),needs_id,CC-BY-NC,1,false,"Lebanon, NH 03766, USA",43.6663647929,-72.2918069735,27,,,,27,,,false,gps,gps,true morels,Morchella,true morels,Fungi,56830
78395318,Tue May 11 2021 17:35:46 GMT-0400 (EDT),2021-05-11,2021-05-11 21:35:46 UTC,Eastern Time (US & Canada),needs_id,CC-BY-NC,0,false,"Brownsville Hartland Rd, West Windsor, VT, US",43.5308652811,-72.4577818891,165,,,,165,,,false,,,"",Morchella,true morels,Fungi,56830
78397576,Tue May 11 2021 17:53:38 GMT-0400 (EDT),2021-05-11,2021-05-11 21:53:38 UTC,Eastern Time (US & Canada),needs_id,CC-BY-NC,0,false,"Forest Park, Springfield, MA, US",42.074207602,-72.5636357096,4691,,,,4691,,,false,,,"",Morchella,true morels,Fungi,56830
78401114,2021/05/11 6:03 PM EDT,2021-05-11,2021-05-11 22:03:00 UTC,Eastern Time (US & Canada),research,CC-BY-NC,1,false,"Livingston County, MI, USA",42.4750278775,-83.9816886952,31,,,,31,,,false,,,white morel,Morchella americana,white morel,Fungi,462132
78401472,2021-05-11 18:02:56,2021-05-11,2021-05-11 22:02:56 UTC,Eastern Time (US & Canada),needs_id,CC0,0,false,"New York, US",42.5953167379,-76.4255911454,,,,,27630,obscured,,true,gps,gps,Morchella importuna,Morchella importuna,Landscaping Black Morel,Fungi,487375
78402313,2021-05-11 18:45:55,2021-05-11,2021-05-11 22:45:55 UTC,Eastern Time (US & Canada),research,CC0,1,false,"Schenectady, NY 12304, USA",42.76647807,-73.90616826,4,,,,4,,,false,,,Half-free Morel,Morchella punctipes,Half-free Morel,Fungi,133684
78404157,Tue May 11 2021 17:35:36 GMT -0400 (EDT),2021-05-11,2021-05-11 21:35:36 UTC,Eastern Time (US & Canada),needs_id,CC-BY-NC,0,false,Howe,41.7217216492,-85.4582824707,81,,,,81,,,false,,,,Morchella,true morels,Fungi,56830
78407432,2021-05-11 18:31:40,2021-05-11,2021-05-11 23:31:40 UTC,Central Time (US & Canada),needs_id,,2,false,"Monona, WI 53713, USA",43.05626083,-89.40662123,7,,,,7,,,false,,,true morels,Morchella,true morels,Fungi,56830
78407769,Tue May 11 2021 16:44:20 GMT-0700 (PDT),2021-05-11,2021-05-11 23:44:20 UTC,Pacific Time (US & Canada),needs_id,CC-BY-NC,1,false,"Gates, OR, US",44.7497726558,-122.2760876735,5,,,,5,,,false,,,Elata Clade,Distantes,Elata Clade,Fungi,1062676
78410549,2021/04/01 4:04 PM EDT,2021-04-01,2021-04-01 20:04:00 UTC,Eastern Time (US & Canada),needs_id,CC-BY-NC,0,false,"Fulton County, GA, USA",33.516045,-84.725867,,,,,,,,false,,,True Morels,Morchella,true morels,Fungi,56830
78412365,Tue May 11 2021 19:26:29 GMT-0400 (EDT),2021-05-11,2021-05-11 23:26:29 UTC,Eastern Time (US & Canada),needs_id,CC-BY-NC-ND,0,false,"Washington County, US-VT, US",44.3478714437,-72.4317114728,22,,,,27348,obscured,,true,,,"",Morchella,true morels,Fungi,56830
78413217,2021-05-10 9:45:28 AM EDT,2021-05-10,2021-05-10 13:45:28 UTC,Eastern Time (US & Canada),research,CC-BY-NC,1,false,Magee Marsh Wildlife Area,41.6155648967,-83.1629429385,1394,,,,1394,,,false,gps,gps,white morel,Morchella americana,white morel,Fungi,462132
78413339,2021-05-10 9:45:42 AM EDT,2021-05-10,2021-05-10 13:45:42 UTC,Eastern Time (US & Canada),research,CC-BY-NC,1,false,Magee Marsh Wildlife Area,41.6155648967,-83.1629429385,1394,,,,1394,,,false,gps,gps,white morel,Morchella americana,white morel,Fungi,462132
78415518,2021/05/11 2:28 PM EDT,2021-05-11,2021-05-11 18:28:00 UTC,Eastern Time (US & Canada),research,CC-BY-SA,1,false,"Aylmer, Gatineau, QC, Canada",45.4070705765,-75.8732379624,4,,,,4,,,false,,,Morchella americana,Morchella americana,white morel,Fungi,462132
78418434,Tue May 11 2021 15:27:32 GMT-0600 (MDT),2021-05-11,2021-05-11 21:27:32 UTC,Mountain Time (US & Canada),research,CC-BY-NC,1,false,"Plains, MT, US",47.6031616708,-114.8656166667,45,,,,45,,,false,,,black morel,Morchella angusticeps,black morel,Fungi,133686
78420823,Tue Apr 27 2021 14:29:19 GMT-0500 (CDT),2021-04-27,2021-04-27 19:29:19 UTC,Central Time (US & Canada),needs_id,CC-BY-NC,0,false,"Long Mountain Trail, McMinnville, TN, US",35.676005,-85.616875,2961,,,,2961,,,false,,,"",Morchella,true morels,Fungi,56830
78423259,Sat Apr 17 2021 09:40:34 GMT-0400 (EDT),2021-04-17,2021-04-17 13:40:34 UTC,Eastern Time (US & Canada),needs_id,CC-BY-NC,3,false,"Jacksboro, TN, US",36.333648876,-84.2242752861,586,,,,586,,,false,,,Esculenta Clade,Morchella,Esculenta Clade,Fungi,1062674
78425426,Tue May 11 2021 20:35:21 GMT-0400 (EDT),2021-05-11,2021-05-12 00:35:21 UTC,Eastern Time (US & Canada),needs_id,,2,false,"Indiana, US",41.2620677797,-85.9699959515,8,,,,27816,obscured,,true,,,Esculenta Clade,Morchella,Esculenta Clade,Fungi,1062674
78425989,Tue May 11 2021 16:10:54 GMT-0400 (EDT),2021-05-11,2021-05-11 20:10:54 UTC,Eastern Time (US & Canada),needs_id,CC-BY-NC,0,false,"Morrish Rd, Swartz Creek, MI, US",42.92952,-83.83065,65,,,,65,,,false,,,"",Morchella,true morels,Fungi,56830
78429060,2021-05-11 2:00:46 PM CDT,2021-05-11,2021-05-11 14:00:46 UTC,UTC,needs_id,,0,false,Kane County,41.9884324998,-88.4016042575,23014,,,,23014,,,false,gps,gps,black morel,Morchella angusticeps,black morel,Fungi,133686
78431349,Tue May 11 2021 19:24:33 GMT-0500 (CDT),2021-05-11,2021-05-11 19:24:33 UTC,UTC,needs_id,CC-BY,1,false,"E River Rd NW, Coon Rapids, MN, US",45.1509401582,-93.2990571354,65,,,,65,,,false,,,white morel,Morchella americana,white morel,Fungi,462132
78445332,2021-05-11 12:42:48,2021-05-11,2021-05-11 17:42:48 UTC,Central Time (US & Canada),needs_id,,0,false,"Gary, Indiana 46408, EE. UU.",41.5385422839,-87.3968494311,15020,,,,15020,,,false,gps,gps,white morel,Morchella americana,white morel,Fungi,462132
78446028,Tue May 11 2021 16:30:00 GMT-0400 (EDT),2021-05-11,2021-05-11 20:30:00 UTC,Eastern Time (US & Canada),needs_id,CC-BY-NC,1,false,"Belvedere St, Cincinnati, OH, US",39.1080403298,-84.4967672066,65,,,,65,,,false,,,morels and allies,Morchella importuna,Landscaping Black Morel,Fungi,487375
