datetime,source_db,scientific_name,geometry,country,prov_state,level_01,level_02,eco_region,lulc
2021-04-17T17:38:58Z,inat,Morchella americana,"c(5691329.48566263, -100721.20236622)",USA,Oklahoma,Lincoln,NA,Cross Timbers,5
2021-04-17T12:49:15Z,inat,Morchella americana,"c(7086969.24471881, 401400.063998932)",USA,Ohio,Athens,NA,Western Allegheny Plateau,17
2021-04-17T16:05:35Z,inat,Morchella importuna,"c(3978139.52119302, 1843760.19561847)",USA,Washington,Kitsap,NA,Strait of Georgia/Puget Lowland,17
2021-04-16T18:17:33Z,inat,Morchella americana,"c(6916088.62961392, 428861.419138682)",USA,Ohio,Greene,NA,Eastern Corn Belt Plains,6
2021-04-17T15:55:40Z,inat,Morchella diminutiva,"c(7560014.92361873, 432090.889451127)",USA,Maryland,Prince George's,NA,Southeastern Plains,17
2021-04-17T15:43:31Z,inat,Morchella diminutiva,"c(7552898.02987349, 439959.087127974)",USA,Maryland,Prince George's,NA,Southeastern Plains,17
2021-04-14T17:51:09Z,inat,Morchella americana,"c(6343887.53593788, 251124.589366041)",USA,Missouri,St. Louis,NA,Interior River Valleys and Hills,5
2021-04-17T15:03:19Z,inat,Morchella punctipes,"c(7545499.8714993, 433509.499861964)",USA,District of Columbia,District of Columbia,NA,Southeastern Plains,5
2021-04-17T13:26:41Z,inat,Morchella americana,"c(7230906.02691442, 533090.99512117)",USA,Pennsylvania,Washington,NA,Western Allegheny Plateau,17
2021-04-14T11:44:34Z,inat,Morchella americana,"c(6186463.18840337, -62953.0728053073)",USA,Arkansas,Izard,NA,Ozark Highlands,17
2021-04-11T18:56:20Z,inat,Morchella punctipes,"c(6468467.56506621, 129583.387295585)",USA,Illinois,Johnson,NA,Interior Plateau,17
2021-04-10T11:31:55Z,inat,Morchella punctipes,"c(6572287.71171589, 228153.156790528)",USA,Illinois,Wabash,NA,Interior River Valleys and Hills,17
2021-04-10T11:30:48Z,inat,Morchella americana,"c(6572277.26438865, 228156.075981081)",USA,Illinois,Wabash,NA,Interior River Valleys and Hills,14
2019-05-18T20:41:03Z,inat,Morchella americana,"c(7933607.19206951, 961861.079573889)",USA,Massachusetts,Suffolk,NA,Northeastern Coastal Zone,15
2021-04-16T23:52:58Z,inat,Morchella americana,"c(7662120.29094493, 616416.749837986)",USA,Pennsylvania,Montgomery,NA,Northern Piedmont,5
2021-04-16T22:06:52Z,inat,Morchella punctipes,"c(7532658.28452821, 441659.396458276)",USA,Maryland,Montgomery,NA,Northern Piedmont,5
2021-04-13T22:09:00Z,inat,Morchella angusticeps,"c(7154126.54594173, 707986.665829205)",USA,Ohio,Ashtabula,NA,Erie Drift Plain,17
2021-04-16T16:35:49Z,inat,Morchella punctipes,"c(6678344.2125671, 402116.947685704)",USA,Indiana,Hendricks,NA,Eastern Corn Belt Plains,5
2021-04-16T19:48:33Z,inat,Morchella diminutiva,"c(7751505.28459093, 729339.037882471)",USA,New York,New York,NA,Northeastern Coastal Zone,5
2021-04-16T19:57:48Z,inat,Morchella angusticeps,"c(7758244.20553875, 734023.850130702)",USA,New York,Westchester,NA,Northeastern Coastal Zone,6
2021-04-16T21:51:16Z,inat,Morchella americana,"c(7499258.72153845, 475401.38374255)",USA,Maryland,Frederick,NA,Northern Piedmont,5
2021-04-16T21:26:59Z,inat,Morchella americana,"c(7499307.60898892, 475437.133389575)",USA,Maryland,Frederick,NA,Northern Piedmont,17
2021-04-16T21:46:46Z,inat,Morchella americana,"c(6294639.4229482, 307676.817694564)",USA,Missouri,Lincoln,NA,Interior River Valleys and Hills,15
2021-04-15T15:37:00Z,inat,Morchella punctipes,"c(7257707.93611691, 156929.294499557)",USA,Virginia,Pulaski,NA,Ridge and Valley,5
2021-04-14T02:23:50Z,inat,Morchella rufobrunnea,"c(3476541.75909141, 814270.238774593)",USA,California,Alameda,NA,"California Coastal Sage, Chaparral, and Oak Woodlands",1
2021-04-16T16:52:05Z,inat,Morchella americana,"c(6491621.44137896, 781061.861714068)",USA,Wisconsin,Waukesha,NA,Southeastern Wisconsin Till Plains,5
2021-04-16T15:26:00Z,inat,Morchella diminutiva,"c(6908517.50972661, 163052.926424652)",USA,Kentucky,Madison,NA,Interior Plateau,5
2020-12-08T17:34:40Z,inat,Morchella tridentina,"c(5233070.11568291, -2157327.53575397)",MEX,NA,NA,NA,"Hills and Sierras with Conifer, Oak, and Mixed Forests",14
2021-04-16T14:54:10Z,inat,Morchella americana,"c(7096849.74201379, 38976.2340842988)",USA,Tennessee,Washington,NA,Ridge and Valley,17
2021-04-15T18:39:15Z,inat,Morchella americana,"c(6542452.56982309, 615502.201640964)",USA,Illinois,Cook,NA,Central Corn Belt Plains,15
2021-04-14T15:00:06Z,inat,Morchella angusticeps,"c(6999946.83614056, 629983.071023097)",USA,Ohio,Erie,NA,Huron/Erie Lake Plains,5
2021-04-16T01:30:45Z,inat,Morchella importuna,"c(4034920.78913423, 1937111.56691852)",USA,Washington,Whatcom,NA,Strait of Georgia/Puget Lowland,6
2021-04-14T20:19:17Z,inat,Morchella americana,"c(7423100.74717006, 301413.105877366)",USA,Virginia,Albemarle,NA,Northern Piedmont,5
2021-04-14T20:13:25Z,inat,Morchella americana,"c(7423336.71528751, 302132.791925457)",USA,Virginia,Albemarle,NA,Northern Piedmont,5
2021-04-16T01:46:00Z,inat,Morchella americana,"c(7211091.78909679, 549405.11855635)",USA,Pennsylvania,Washington,NA,Western Allegheny Plateau,17
2021-04-15T21:46:12Z,inat,Morchella americana,"c(7107027.41875695, 243111.558739236)",USA,West Virginia,Logan,NA,Central Appalachians,5
2021-04-15T21:02:02Z,inat,Morchella angusticeps,"c(7107030.96306343, 243204.777502262)",USA,West Virginia,Logan,NA,Central Appalachians,5
2021-04-15T21:05:50Z,inat,Morchella americana,"c(7488432.91758876, 418284.118289668)",USA,Virginia,Prince William,NA,Northern Piedmont,5
2021-04-16T00:41:48Z,inat,Morchella americana,"c(6567911.7943213, 442659.509620924)",USA,Illinois,Vermilion,NA,Interior River Valleys and Hills,6
2021-04-15T19:34:13Z,inat,Morchella americana,"c(6893776.00160597, 642332.703579257)",USA,Ohio,Lucas,NA,Huron/Erie Lake Plains,5
2021-04-11T22:23:05Z,inat,Morchella americana,"c(7523385.51628991, 457091.361949721)",USA,Maryland,Montgomery,NA,Northern Piedmont,17
2021-04-15T13:45:15Z,inat,Morchella americana,"c(6718214.86675873, -3575.58826957922)",USA,Tennessee,Wilson,NA,Interior Plateau,1
2021-04-15T13:44:55Z,inat,Morchella americana,"c(5653139.03480069, -90654.4994743145)",USA,Oklahoma,Oklahoma,NA,Cross Timbers,17
2021-04-15T17:18:00Z,inat,Morchella americana,"c(7113943.22418388, -39926.1855363627)",USA,North Carolina,Buncombe,NA,Blue Ridge,17
2018-05-20T21:04:48Z,inat,Morchella brunnea,"c(4321298.80362429, 1559496.80178797)",USA,Idaho,Latah,NA,Columbia Mountains/Northern Rockies,14
2021-04-15T17:13:57Z,inat,Morchella americana,"c(7113988.38466035, -40099.5080600292)",USA,North Carolina,Buncombe,NA,Blue Ridge,5
2021-04-15T13:55:00Z,inat,Morchella americana,"c(7278723.1129118, 385308.302819524)",USA,West Virginia,Randolph,NA,Central Appalachians,5
2021-04-15T12:28:18Z,inat,Morchella americana,"c(6957326.14112479, 644530.130747467)",USA,Ohio,Ottawa,NA,Huron/Erie Lake Plains,15
2021-04-13T21:40:00Z,inat,Morchella americana,"c(6976688.6937167, 271618.811888444)",USA,Kentucky,Rowan,NA,Western Allegheny Plateau,17
2021-04-14T21:14:00Z,inat,Morchella norvegiensis,"c(3957837.89853634, 1835253.65869385)",USA,Washington,Kitsap,NA,Strait of Georgia/Puget Lowland,17
2021-04-14T19:43:00Z,inat,Morchella americana,"c(7109092.34317842, 622824.079369545)",USA,Ohio,Portage,NA,Erie Drift Plain,5
2021-04-15T00:31:40Z,inat,Morchella americana,"c(7215288.7935771, 550089.032948256)",USA,Pennsylvania,Washington,NA,Western Allegheny Plateau,5
2021-04-14T23:40:10Z,inat,Morchella americana,"c(7131774.95215471, -79138.7731513917)",USA,North Carolina,Polk,NA,Blue Ridge,15
2021-04-14T23:14:36Z,inat,Morchella americana,"c(5662352.68865864, -128363.36588864)",USA,Oklahoma,Cleveland,NA,Cross Timbers,15
2021-04-10T20:11:34Z,inat,Morchella punctipes,"c(7043093.90584094, 13372.5896414556)",USA,Tennessee,Greene,NA,Ridge and Valley,6
2021-04-14T16:13:52Z,inat,Morchella americana,"c(6421807.4550586, 481031.175603373)",USA,Illinois,Tazewell,NA,Central Corn Belt Plains,5
2021-04-14T19:18:25Z,inat,Morchella americana,"c(7397125.03489302, 454235.25729771)",USA,West Virginia,Hampshire,NA,Ridge and Valley,15
2021-04-14T20:42:27Z,inat,Morchella americana,"c(7253977.51853699, 621146.140702658)",USA,Pennsylvania,Butler,NA,Western Allegheny Plateau,17
2021-04-14T17:31:36Z,inat,Morchella americana,"c(7205359.54424767, 557008.040807072)",USA,Pennsylvania,Beaver,NA,Western Allegheny Plateau,5
2021-04-14T21:03:19Z,inat,Morchella americana,"c(5847961.03958252, -13084.6532206805)",USA,Oklahoma,Rogers,NA,Central Irregular Plains,1
2021-04-11T15:44:00Z,inat,Morchella americana,"c(7099146.30039931, 564487.685419377)",USA,Ohio,Stark,NA,Erie Drift Plain,5
2021-04-14T20:28:06Z,inat,Morchella americana,"c(5661697.70426587, -87505.2546820133)",USA,Oklahoma,Oklahoma,NA,Cross Timbers,5
2021-04-14T11:19:00Z,inat,Morchella angusticeps,"c(6151557.01506527, 38956.245349471)",USA,Missouri,Douglas,NA,Ozark Highlands,17
2021-04-14T18:07:12Z,inat,Morchella americana,"c(5638450.4432092, -235982.415404925)",USA,Oklahoma,Carter,NA,Cross Timbers,17
2021-04-12T21:26:00Z,inat,Morchella angusticeps,"c(7260057.21661733, 570886.954852024)",USA,Pennsylvania,Allegheny,NA,Western Allegheny Plateau,17
2021-04-14T14:15:08Z,inat,Morchella americana,"c(7114736.24995406, 577988.770442746)",USA,Ohio,Stark,NA,Erie Drift Plain,1
2021-04-14T11:07:08Z,inat,Morchella americana,"c(7230857.52128191, 534539.073776926)",USA,Pennsylvania,Washington,NA,Western Allegheny Plateau,17
2021-04-13T16:07:19Z,inat,Morchella importuna,"c(3744648.13772889, 1485386.54539095)",USA,Oregon,Lane,NA,Willamette Valley,6
2021-04-13T22:53:00Z,inat,Morchella norvegiensis,"c(3977281.63610892, 1884118.19308121)",NA,Washington,Jefferson,NA,Strait of Georgia/Puget Lowland,5
2021-04-13T21:45:00Z,inat,Morchella americana,"c(6514242.02998582, 669375.478628129)",USA,Illinois,Lake,NA,Southeastern Wisconsin Till Plains,15
2021-04-13T17:25:28Z,inat,Morchella americana,"c(6146305.866844, -38676.5890122401)",USA,Arkansas,Baxter,NA,Ozark Highlands,15
2021-04-12T15:41:01Z,inat,Morchella americana,"c(6339972.94001489, 286497.598716281)",USA,Illinois,Jersey,NA,Interior River Valleys and Hills,5
2021-04-13T23:11:09Z,inat,Morchella americana,"c(6872493.5590249, 420956.737811492)",USA,Ohio,Montgomery,NA,Eastern Corn Belt Plains,17
2021-04-13T20:10:00Z,inat,Morchella americana,"c(6950572.34727552, 496718.82283933)",USA,Ohio,Union,NA,Eastern Corn Belt Plains,17
2021-04-13T20:25:17Z,inat,Morchella punctipes,"c(7484758.03728095, 467330.954823517)",USA,Virginia,Loudoun,NA,Northern Piedmont,5
2021-04-13T21:12:20Z,inat,Morchella americana,"c(6875323.62277662, 348995.944484745)",USA,Ohio,Hamilton,NA,Eastern Corn Belt Plains,17
2021-04-13T22:13:24Z,inat,Morchella americana,"c(7230092.4849619, 932360.761526931)",CAN,Ontario,Toronto,Toronto,Lake Erie Lowland,17
2021-04-13T17:59:36Z,inat,Morchella americana,"c(5914439.72578796, 295868.4530805)",USA,Kansas,Johnson,NA,Central Irregular Plains,5
2021-04-13T21:11:51Z,inat,Morchella americana,"c(6684321.24563978, 330766.086664198)",USA,Indiana,Monroe,NA,Interior Plateau,5
2021-04-13T00:55:46Z,inat,Morchella importuna,"c(3836734.42482116, 1621228.95097218)",USA,Oregon,Washington,NA,Willamette Valley,5
2021-04-12T17:13:56Z,inat,Morchella americana,"c(7408612.32001049, 290339.316104969)",USA,Virginia,Nelson,NA,Blue Ridge,17
2021-04-13T15:44:00Z,inat,Morchella americana,"c(6999921.5274043, 427107.501144987)",USA,Ohio,Pickaway,NA,Eastern Corn Belt Plains,15
2021-04-13T15:38:46Z,inat,Morchella punctipes,"c(6999931.79399169, 427090.435103412)",USA,Ohio,Pickaway,NA,Eastern Corn Belt Plains,1
2021-04-13T09:52:23Z,inat,Morchella americana,"c(5952448.59002751, 85331.281415937)",USA,Missouri,Jasper,NA,Ozark Highlands,17
2021-04-13T09:51:15Z,inat,Morchella americana,"c(5952474.27855069, 85467.0529079321)",USA,Missouri,Jasper,NA,Ozark Highlands,17
2021-04-12T13:56:00Z,inat,Morchella diminutiva,"c(7430873.14600354, 47618.3301297831)",USA,North Carolina,Orange,NA,Piedmont,5
2021-04-12T23:25:00Z,inat,Morchella americana,"c(7103428.807071, 629205.429506544)",USA,Ohio,Summit,NA,Erie Drift Plain,17
2021-04-12T19:36:06Z,inat,Morchella importuna,"c(3836720.60352416, 1621236.57923145)",USA,Oregon,Washington,NA,Willamette Valley,5
2021-04-11T22:17:09Z,inat,Morchella angusticeps,"c(6716683.62183682, 334327.848392225)",USA,Indiana,Brown,NA,Interior Plateau,10
2021-04-12T23:52:25Z,inat,Morchella punctipes,"c(6865195.63381779, 365356.270853911)",USA,Ohio,Hamilton,NA,Eastern Corn Belt Plains,15
2021-04-12T22:51:47Z,inat,Morchella americana,"c(7044271.00692868, 365967.533766331)",USA,Ohio,Jackson,NA,Western Allegheny Plateau,5
2021-04-04T15:56:57Z,inat,Morchella americana,"c(5723269.00297661, -2657.40061646001)",USA,Oklahoma,Pawnee,NA,Central Great Plains,17
2021-04-09T21:50:37Z,inat,Morchella americana,"c(6425867.92802831, 123354.863441876)",USA,Illinois,Union,NA,Interior River Valleys and Hills,6
2021-04-11T14:06:00Z,inat,Morchella americana,"c(5672697.78043058, -130142.596754232)",USA,Oklahoma,Cleveland,NA,Cross Timbers,15
2021-04-12T21:16:10Z,inat,Morchella americana,"c(7531371.67697904, 466543.337600308)",USA,Maryland,Montgomery,NA,Northern Piedmont,5
2021-04-11T15:16:43Z,inat,Morchella americana,"c(7032964.0304677, -80653.6876247921)",USA,North Carolina,Jackson,NA,Blue Ridge,15
2021-04-12T13:35:45Z,inat,Morchella americana,"c(5976870.31874904, -46625.8944260338)",USA,Arkansas,Washington,NA,Ozark Highlands,17
2021-04-12T17:34:26Z,inat,Morchella americana,"c(7533958.25468512, 417919.363500361)",USA,Virginia,Fairfax,NA,Southeastern Plains,17
2021-04-12T16:18:31Z,inat,Morchella americana,"c(7145117.21547391, 433431.790085527)",USA,Ohio,Washington,NA,Western Allegheny Plateau,5
2021-04-10T21:58:50Z,inat,Morchella diminutiva,"c(7509631.55944043, 430472.306651435)",USA,Virginia,Fairfax,NA,Northern Piedmont,5
2021-04-11T22:32:05Z,inat,Morchella punctipes,"c(7131665.39239208, 55689.3886049571)",USA,Tennessee,Carter,NA,Blue Ridge,17
2021-04-11T20:27:34Z,inat,Morchella angusticeps,"c(7102634.04469928, 666453.271013423)",USA,Ohio,Lake,NA,Erie Drift Plain,5
2021-04-11T13:17:30Z,inat,Morchella angusticeps,"c(6687561.10415001, 154758.107541931)",USA,Kentucky,Ohio,NA,Interior River Valleys and Hills,5
2021-04-11T23:00:38Z,inat,Morchella angusticeps,"c(6508655.11728269, 261610.732465765)",USA,Illinois,Clay,NA,Interior River Valleys and Hills,15
2021-04-11T16:24:17Z,inat,Morchella angusticeps,"c(7165254.70310023, 430495.218052667)",USA,Ohio,Washington,NA,Western Allegheny Plateau,5
2021-04-09T20:16:19Z,inat,Morchella americana,"c(7190235.92619236, 254783.154563388)",USA,West Virginia,Fayette,NA,Central Appalachians,5
2021-04-11T15:17:06Z,inat,Morchella americana,"c(6046926.32302378, -121905.043592591)",USA,Arkansas,Johnson,NA,Arkansas Valley,5
2021-04-11T15:26:32Z,inat,Morchella punctipes,"c(5903893.39898878, 308366.640153107)",USA,Kansas,Leavenworth,NA,Central Irregular Plains,5
2021-04-11T08:51:33Z,inat,Morchella americana,"c(6306266.92042458, 248065.04951483)",USA,Missouri,St. Louis,NA,Interior River Valleys and Hills,15
2021-04-08T23:36:22Z,inat,Morchella americana,"c(6960348.75940987, -278795.816403256)",USA,Georgia,DeKalb,NA,Piedmont,5
2021-04-11T20:03:22Z,inat,Morchella americana,"c(7096169.30363647, 64202.3086968372)",USA,Tennessee,Sullivan,NA,Ridge and Valley,1
2021-04-11T10:11:27Z,inat,Morchella punctipes,"c(5899251.00530439, 279159.001945614)",USA,Kansas,Douglas,NA,Central Irregular Plains,17
2021-04-11T19:02:59Z,inat,Morchella americana,"c(6896846.27438911, 204611.716924553)",USA,Kentucky,Fayette,NA,Interior Plateau,1
2019-04-25T17:42:00Z,inat,Morchella populiphila,"c(4239449.65235664, 448358.002601805)",USA,Utah,Iron,NA,Colorado Plateaus,17
2021-04-10T00:14:19Z,inat,Morchella importuna,"c(3921333.0057706, 1776841.42301711)",USA,Washington,Thurston,NA,Strait of Georgia/Puget Lowland,17
2020-04-25T00:05:00Z,inat,Morchella angusticeps,"c(4476030.70328802, 736743.582631418)",USA,Utah,Utah,NA,Wasatch and Uinta Mountains,17
2021-04-10T00:12:21Z,inat,Morchella importuna,"c(3921321.95081284, 1776817.41439422)",USA,Washington,Thurston,NA,Strait of Georgia/Puget Lowland,17
2021-04-10T00:10:16Z,inat,Morchella importuna,"c(3921302.38514144, 1776787.83313244)",USA,Washington,Thurston,NA,Strait of Georgia/Puget Lowland,17
2021-04-10T00:08:53Z,inat,Morchella importuna,"c(3921328.78615226, 1776834.25947464)",USA,Washington,Thurston,NA,Strait of Georgia/Puget Lowland,17
2021-04-10T00:07:43Z,inat,Morchella importuna,"c(3921301.50377956, 1776783.64446931)",USA,Washington,Thurston,NA,Strait of Georgia/Puget Lowland,17
2021-04-10T00:06:08Z,inat,Morchella importuna,"c(3921338.08292087, 1776852.74065223)",USA,Washington,Thurston,NA,Strait of Georgia/Puget Lowland,7
2021-04-10T00:03:02Z,inat,Morchella importuna,"c(3921295.47394519, 1776770.12400435)",USA,Washington,Thurston,NA,Strait of Georgia/Puget Lowland,5
2021-04-10T00:02:22Z,inat,Morchella importuna,"c(3921281.9278154, 1776749.42521023)",USA,Washington,Thurston,NA,Strait of Georgia/Puget Lowland,6
2021-04-10T22:29:00Z,inat,Morchella rufobrunnea,"c(3765865.62007741, -203774.631097662)",MEX,NA,NA,NA,Sonoran Desert,5
2021-04-10T21:53:04Z,inat,Morchella americana,"c(6018615.75743574, -12418.3415416973)",USA,Arkansas,Carroll,NA,Ozark Highlands,5
2021-04-10T23:28:10Z,inat,Morchella americana,"c(7060662.24680848, -46071.1838322245)",USA,North Carolina,Haywood,NA,Blue Ridge,6
2021-04-10T20:02:00Z,inat,Morchella americana,"c(7664001.54562142, 607026.623654488)",USA,Pennsylvania,Philadelphia,NA,Northern Piedmont,1
2021-04-10T23:53:31Z,inat,Morchella angusticeps,"c(7329189.96926296, 582206.075146785)",USA,Pennsylvania,Indiana,NA,Central Appalachians,15
2021-04-11T01:22:32Z,inat,Morchella importuna,"c(3438462.34624283, 773044.455803283)",USA,California,San Mateo,NA,Coast Range,15
2021-04-10T23:59:08Z,inat,Morchella angusticeps,"c(7345651.00423229, 584224.478451905)",USA,Pennsylvania,Cambria,NA,Central Appalachians,0
2021-04-10T23:42:46Z,inat,Morchella americana,"c(5733230.89151476, -107885.752529575)",USA,Oklahoma,Pottawatomie,NA,Cross Timbers,17
2021-04-10T00:01:11Z,inat,Morchella americana,"c(3861849.17666519, 1644936.44951024)",USA,Washington,Clark,NA,Willamette Valley,0
2021-04-06T22:27:00Z,inat,Morchella norvegiensis,"c(3916221.35379282, 1781697.21620026)",NA,Washington,Thurston,NA,NA,18
2021-04-10T21:43:43Z,inat,Morchella importuna,"c(3496461.98945409, 1217693.01605749)",USA,California,Humboldt,NA,Coast Range,18
2021-04-10T18:22:13Z,inat,Morchella americana,"c(7534122.88515281, 400375.420405731)",NA,NA,NA,NA,Southeastern Plains,15
2021-04-10T10:28:48Z,inat,Morchella americana,"c(5664059.05752974, -117206.862457267)",USA,Oklahoma,Cleveland,NA,Cross Timbers,15
2021-04-10T04:58:41Z,inat,Morchella americana,"c(5664066.30116319, -116869.46602321)",USA,Oklahoma,Cleveland,NA,Cross Timbers,5
2021-04-10T12:56:13Z,inat,Morchella americana,"c(6414926.43239352, -157731.433703507)",USA,Tennessee,Shelby,NA,Mississippi Valley Loess Plains,17
2021-04-10T15:07:09Z,inat,Morchella americana,"c(7528498.67066602, 569167.490146256)",USA,Pennsylvania,York,NA,Northern Piedmont,17
2021-04-10T16:02:25Z,inat,Morchella americana,"c(7093245.29122999, 392947.254314756)",USA,Ohio,Athens,NA,Western Allegheny Plateau,6
2021-04-09T12:16:00Z,inat,Morchella rufobrunnea,"c(3577380.66373124, 867187.550521367)",USA,California,Sacramento,NA,Central California Valley,17
2021-04-10T15:40:36Z,inat,Morchella americana,"c(6948314.7026726, 7161.44384634076)",USA,Tennessee,Anderson,NA,Ridge and Valley,5
2021-04-10T15:10:55Z,inat,Morchella angusticeps,"c(6066075.23720279, 95629.2108224891)",USA,Missouri,Greene,NA,Ozark Highlands,18
2020-04-25T17:31:32Z,inat,Morchella punctipes,"c(7044383.78681535, 367470.246352715)",USA,Ohio,Jackson,NA,Western Allegheny Plateau,14
2021-04-08T20:30:00Z,inat,Morchella sceptriformis,"c(6986929.1765746, -254305.10312974)",USA,Georgia,Gwinnett,NA,Piedmont,18
2021-04-09T19:13:00Z,inat,Morchella americana,"c(3853496.28362126, 1643898.24015884)",USA,Oregon,Multnomah,NA,Willamette Valley,17
2021-04-09T18:33:00Z,inat,Morchella importuna,"c(3853719.48597758, 1653602.1885954)",USA,Oregon,Columbia,NA,Willamette Valley,17
2021-04-09T18:48:00Z,inat,Morchella importuna,"c(3851595.11970192, 1642852.58623093)",USA,Oregon,Multnomah,NA,Willamette Valley,17
